Name,Date,Count,,
Ferdinand_Magellan,8/31/2004,35,,
Fermentation,5/19/2005,18,,
Ferrari,8/4/2004,15,,
Fertility_awareness,1/29/2002,13,,
Fetus,6/21/2006,11,,
Feudalism,8/3/2004,10,,
Fibonacci_number,3/11/2004,10,,
Fiction,12/17/2005,12,,
Fiddle,8/15/2006,11,,
Field-programmable_gate_array,12/28/2007,10,,
Field_(mathematics),4/5/2006,17,,
Field_hockey,6/27/2006,19,,
FIFA,6/10/2006,10,,
FIFA_World_Cup,2/25/2006,11,,
Fifteenth_Amendment_to_the_United_States_Constitution,8/10/2002,10,,
Fifth_World,12/23/2002,36,,
Fighter_aircraft,2/26/2006,28,,
Figure_skating,7/3/2003,12,,
Fiji,2/16/2006,14,,
File_manager,3/26/2006,13,,
File_sharing,12/22/2005,13,,
Filioque_clause,10/20/2004,18,,
Filk_music,1/17/2006,13,,
Film,12/6/2004,13,,
Film_editing,11/27/2006,10,,
Film_genre,2/2/2007,12,,
Film_noir,7/14/2005,16,,
Final_Fantasy,4/24/2004,10,,
Final_Solution,9/10/2002,10,,
Finance,3/1/2004,12,,
Fingerspelling,5/28/2006,12,,
Finger_Lakes,10/19/2003,16,,
Finite_element_method,1/27/2004,19,,
Finite_state_machine,5/7/2004,36,,
Finland,1/23/2006,11,,
Finnish_Civil_War,1/28/2005,11,,
Finnish_Defence_Forces,10/30/2004,16,,
Finnish_grammar,9/19/2002,10,,
Finno-Ugric_languages,11/28/2004,18,,
Fiqh,5/19/2006,11,,
Fire,10/30/2004,11,,
Firearm,4/5/2007,11,,
First-order_logic,7/11/2007,32,,
First-person_shooter,8/20/2004,19,,
First_aid,8/24/2003,10,,
First_Council_of_Nicaea,5/19/2006,28,,
First_Lady_of_the_United_States,2/17/2007,13,,
First_Punic_War,11/30/2003,25,,
Five_Pillars_of_Islam,3/24/2005,14,,
Flag,10/8/2005,11,,
Flag_of_Europe,5/29/2003,10,,
Flag_of_the_United_States,2/14/2005,45,,
Flanders,6/15/2006,13,,
Flatulence,1/18/2003,12,,
Flat_Earth,12/6/2001,16,,
Flautist,11/17/2002,13,,
Fleetwood_Mac,8/5/2006,25,,
Floating_point,10/27/2007,15,,
Floppy_disk,1/21/2006,37,,
Florence,1/5/2002,12,,
Florida,7/10/2005,14,,
Florida_Marlins,10/7/2003,10,,
Flow_through_nozzles,3/30/2004,10,,
Fluid_dynamics,12/31/2003,10,,
Flunitrazepam,4/19/2007,19,,
Fluorine,12/7/2002,11,,
Flute,12/25/2006,10,,
Flying_disc,12/24/2005,14,,
Flynn_effect,2/11/2007,53,,
FM-2030,10/7/2007,13,,
Folklore_of_the_United_States,3/9/2004,21,,
Food,3/22/2006,10,,
Food_additive,5/2/2007,10,,
Food_and_Agriculture_Organization,12/16/2004,11,,
Food_and_Drug_Administration,2/2/2007,12,,
Food_irradiation,6/23/2007,11,,
Food_preservation,11/21/2005,11,,
Foot-and-mouth_disease,8/4/2007,38,,
Force,4/26/2006,20,,
Ford_Motor_Company,10/24/2005,12,,
Foreign_relations_of_Belarus,10/16/2007,16,,
Foreign_relations_of_Colombia,12/29/2006,14,,
Foreign_relations_of_Cuba,5/31/2006,16,,
Foreign_relations_of_Estonia,8/10/2005,11,,
Foreign_relations_of_Ha,3/1/2006,10,,
Foreign_relations_of_the_Dominican_Republic,3/3/2006,13,,
Forge,8/29/2005,15,,
Formula_One,9/21/2004,14,,
Forrest_J_Ackerman,4/27/2007,10,,
Fortaleza,6/25/2004,27,,
Forth_(programming_language),6/15/2006,11,,
Fortran,2/9/2006,11,,
Fortune-telling,1/22/2003,10,,
Fort_Wayne,2/27/2006,_Indiana,10,
Fossil,4/10/2006,18,,
Foundation_series,6/10/2004,29,,
Fourteenth_Amendment_to_the_United_States_Constitution,12/1/2001,29,,
Fourth_Amendment_to_the_United_States_Constitution,6/6/2004,11,,
Fourth_Council_of_Constantinople,12/17/2005,10,,
Four_color_theorem,4/6/2005,20,,
Four_Noble_Truths,7/13/2006,18,,
Fox,11/2/2004,10,,
Fox_News_Channel,12/15/2003,13,,
Fr,2/3/2006,17,,
Fractal,7/2/2004,15,,
Franchising,2/3/2007,13,,
Francisco_Franco,12/5/2005,10,,
Francis_Bacon,4/21/2005,28,,
Francis_Crick,7/29/2004,13,,
Francis_Drake,12/16/2004,19,,
Francis_Ford_Coppola,4/21/2007,10,,
Francis_II,7/5/2007,_Holy_Roman_Emperor,34,
Francis_of_Assisi,8/7/2006,12,,
Francis_Scott_Key,12/5/2006,13,,
Francis_Xavier,12/3/2005,16,,
Francium,4/5/2007,11,,
Francophonie,2/27/2003,15,,
Frankenstein,1/1/2006,17,,
Frankfurt,7/24/2005,12,,
Franklin_D._Roosevelt,4/11/2005,16,,
Franklin_Pierce,3/3/2007,12,,
Frank_Herbert,10/23/2003,60,,
Frank_Lloyd_Wright,11/10/2005,10,,
Frank_Sinatra,1/10/2006,13,,
Frank_Zappa,11/17/2004,13,,
Franz_Boas,1/6/2005,15,,
Franz_Kafka,10/1/2007,16,,
Franz_Schubert,3/20/2002,12,,
Fra_Angelico,7/2/2006,22,,
Freddie_Prinze,8/5/2002,16,,
Frederick_Douglass,2/15/2006,16,,
Fredericton,12/11/2005,23,,
Frederik_Willem_de_Klerk,2/2/2007,27,,
Fred_Hoyle,3/23/2005,10,,
Fred_Rogers,2/27/2003,24,,
Fred_Singer,12/5/2006,15,,
Free-software_licence,2/3/2006,10,,
Freedom_(political),5/9/2005,10,,
Freedom_fighter,7/16/2005,11,,
Freedom_of_speech_by_country,1/16/2002,11,,
Freeman_Dyson,2/16/2007,16,,
Freenet,8/25/2007,15,,
Freeware,4/26/2006,12,,
Freeway,7/12/2006,14,,
Free_content,1/9/2005,24,,
Free_Democratic_Party_(Germany),2/18/2006,13,,
Free_good,3/22/2002,13,,
Free_market,1/2/2005,19,,
Free_software,6/20/2007,10,,
Free_trade,5/27/2003,17,,
Free_verse,6/22/2007,12,,
French,12/5/2005,11,,
French_cuisine,2/4/2003,12,,
French_Foreign_Legion,6/15/2005,10,,
French_fried_potatoes,3/12/2003,15,,
French_Guiana,9/26/2005,46,,
French_language,8/17/2003,12,,
French_Revolution,12/15/2003,11,,
Frequency_modulation,12/13/2002,10,,
Freyja,6/20/2007,13,,
Freyr,10/26/2005,12,,
Friction,4/6/2005,12,,
Friedrich_Nietzsche,4/12/2003,10,,
Friends,6/25/2005,26,,
Frigate,11/3/2004,13,,
Frisian_languages,3/3/2007,10,,
Fritz_Lang,2/17/2007,10,,
Fritz_Leiber,4/5/2006,16,,
Frodo_Baggins,7/10/2005,11,,
Frombork,8/16/2002,10,,
Frontline_(Australian_TV_series),11/16/2005,25,,
Frost,9/21/2005,19,,
Fruit,3/1/2007,17,,
FUBAR,4/19/2007,10,,
Fucking_,7/24/2005,12,,
Fuel,5/19/2005,10,,
Fuel_cell,11/10/2005,10,,
Fugue,1/25/2004,10,,
Fugue_state,7/21/2007,14,,
Fulham_F.C.,10/10/2004,32,,
Full_moon,8/7/2006,10,,
Function,6/16/2003,11,,
Functional_programming,5/28/2006,48,,
Fundamentalism,7/18/2007,33,,
Fundamental_analysis,10/18/2005,12,,
Fundamental_interaction,10/18/2005,14,,
Funeral,5/23/2003,11,,
Fungus,1/11/2006,10,,
Funk,9/15/2007,12,,
Furry,12/5/2004,28,,
Futurism_(disambiguation),1/23/2002,18,,
Fyodor_Dostoevsky,6/7/2005,10,,
G,12/11/2002,10,,
G._K._Chesterton,7/2/2006,11,,
Gabon,2/22/2003,10,,
Gabriel_Fahrenheit,10/8/2003,14,,
Gaia_(mythology),6/29/2003,13,,
Gaia_philosophy,7/1/2003,18,,
Galactus,12/10/2007,13,,
Galaxy,3/3/2007,220,,
Galen,11/8/2006,38,,
Galicia_(Spain),3/1/2007,11,,
Galileo_(spacecraft),9/22/2003,15,,
Galileo_Galilei,9/1/2005,14,,
Gallifrey,6/23/2007,11,,
Gama'at_Islamiya,1/17/2002,12,,
Gambling,3/18/2004,23,,
Game,12/5/2006,10,,
Game_Boy_line,8/10/2003,13,,
Gamma_ray,9/21/2005,21,,
Gangsta_rap,3/1/2006,10,,
Garbage_collection_(computer_science),3/14/2004,10,,
Gardening,12/18/2003,10,,
Garden_of_Eden,4/19/2007,10,,
Garfield,2/25/2006,38,,
Garry_Kasparov,3/28/2005,14,,
Garth_Brooks,9/14/2005,14,,
Gary,2/19/2005,_Indiana,25,
Gas,2/2/2007,18,,
Gauss,1/18/2003,14,,
Gauss's_law,3/21/2003,11,,
Gautama_Buddha,11/24/2004,10,,
Gaza_Strip,4/12/2003,10,,
Gdynia,4/6/2004,22,,
Geelong_Football_Club,3/1/2007,10,,
Gemini_program,6/15/2004,10,,
Gene,1/18/2003,20,,
Genealogy,2/6/2005,10,,
General_Agreement_on_Tariffs_and_Trade,3/20/2006,10,,
General_Motors,3/23/2006,17,,
General_relativity,4/21/2005,11,,
Generation_X,11/28/2004,12,,
Genetically_modified_organism,4/19/2007,14,,
Genetics,11/4/2003,13,,
Genetic_code,1/30/2004,21,,
Genetic_engineering,3/15/2007,17,,
Geneva,8/11/2003,10,,
Gene_Kelly,2/22/2006,18,,
Genghis_Khan,11/25/2004,13,,
Genius,12/24/2005,21,,
Genocide,9/13/2002,17,,
Geocaching,12/22/2005,11,,
Geoffrey_Chaucer,9/20/2006,10,,
Geography,4/26/2007,10,,
Geography_of_Antarctica,2/19/2007,17,,
Geography_of_Burkina_Faso,9/14/2007,10,,
Geography_of_C,11/14/2004,10,,
Geography_of_Cambodia,5/10/2007,13,,
Geography_of_Canada,2/8/2005,12,,
Geography_of_Comoros,7/26/2003,10,,
Geography_of_Costa_Rica,11/29/2004,24,,
Geography_of_Cyprus,11/11/2007,21,,
Geography_of_Hong_Kong,2/2/2007,10,,
Geography_of_India,6/6/2005,27,,
Geography_of_Israel,3/1/2006,11,,
Geography_of_Jamaica,4/5/2007,11,,
Geography_of_the_Philippines,12/21/2002,12,,
Geology,2/2/2007,14,,
Georges_Braque,3/15/2007,13,,
George_Berkeley,5/19/2006,11,,
George_Fox,5/1/2007,15,,
George_Frideric_Handel,1/28/2006,10,,
George_Gershwin,7/28/2005,12,,
George_H._W._Bush,9/29/2003,12,,
George_Harrison,11/30/2001,10,,
George_Lucas,11/16/2005,12,,
George_Mason_University,7/13/2005,11,,
George_Orwell,9/21/2005,16,,
George_W._Bush,1/10/2003,10,,
George_Washington,7/30/2002,11,,
George_Washington_Carver,2/9/2006,15,,
George_Whitefield,3/7/2003,10,,
Georgia,8/24/2007,10,,
Georg_Cantor,5/1/2007,10,,
Georg_Philipp_Telemann,3/9/2006,11,,
Georg_Wilhelm_Friedrich_Hegel,2/5/2005,18,,
German-style_board_game,11/10/2005,11,,
Germanic_languages,5/3/2004,11,,
Germanium,9/20/2006,18,,
Germany,5/13/2003,10,,
German_auxiliary_cruiser_Atlantis,1/10/2003,32,,
German_cuisine,12/27/2003,11,,
German_Empire,6/23/2007,12,,
German_language,11/12/2005,10,,
Gestapo,11/21/2003,10,,
Gettysburg_Address,4/6/2005,10,,
Ghana,6/3/2006,10,,
Ghost,1/23/2006,10,,
Giacomo_Puccini,6/27/2006,10,,
Giant_Panda,7/11/2006,12,,
Gia_Carangi,11/17/2005,10,,
Gigabyte,11/1/2007,10,,
Gilbert_and_Sullivan,1/17/2007,10,,
Gioachino_Rossini,12/10/2007,11,,
Giovanni_Arduino,2/9/2006,19,,
Giovanni_Caboto,9/26/2006,13,,
Giraffe,11/8/2006,17,,
Girl_group,5/18/2007,15,,
Giuseppe_Verdi,2/15/2005,13,,
Glacier,7/24/2005,10,,
Gladiator,11/8/2006,10,,
Gladstone_Gander,5/15/2003,13,,
Glagolitic_alphabet,5/20/2003,11,,
Glass,9/17/2004,42,,
Gliding,8/29/2006,17,,
Global_illumination,8/29/2006,15,,
Global_Positioning_System,7/6/2003,18,,
Global_warming_controversy,12/5/2006,21,,
Glorious_Revolution,11/17/2005,12,,
Glossary_of_American_football,12/19/2004,29,,
Glottal_stop,1/22/2003,12,,
Glucose,12/5/2006,10,,
Glycerol,1/22/2003,14,,
Glycolysis,3/16/2004,10,,
Gnome,4/5/2007,12,,
GNOME_Office,8/6/2002,13,,
Gnosis,3/20/2006,10,,
Gnosticism,3/9/2006,15,,
GNU,11/13/2005,20,,
GNU_General_Public_License,2/6/2005,11,,
Goat,2/2/2007,11,,
Goddess,1/3/2002,13,,
Godwin's_law,11/9/2003,13,,
Godzilla,3/30/2004,14,,
God_Defend_New_Zealand,11/21/2005,20,,
Gold,10/10/2004,12,,
Golden_Gate_Bridge,8/28/2005,12,,
Golden_ratio,11/18/2005,30,,
Goldfish,3/1/2007,10,,
Golem,8/28/2005,17,,
Golf,12/15/2003,11,,
Google_search,4/16/2004,17,,
Gordon_Brown,9/30/2006,14,,
Gorilla,3/9/2006,12,,
Gorillaz,8/29/2005,16,,
Gospel,7/24/2005,17,,
Gospel_music,1/10/2003,11,,
Gospel_of_Barnabas,11/10/2005,14,,
Gospel_of_Luke,12/9/2001,10,,
Gospel_of_Mark,12/9/2001,10,,
Gospel_of_Matthew,9/20/2006,13,,
Gothenburg,12/22/2005,12,,
Gothic_fiction,4/24/2006,17,,
Gothic_language,11/28/2004,12,,
Goths,11/28/2004,12,,
Goth_subculture,10/27/2004,10,,
Gottfried_Leibniz,9/17/2004,10,,
Gough_Whitlam,4/9/2003,11,,
Government,3/20/2006,15,,
Government_of_France,9/17/2005,13,,
Governor-General_of_Australia,9/12/2005,16,,
Grace_Hopper,4/14/2007,10,,
Gradius,4/3/2006,14,,
Graffiti,12/6/2004,18,,
Grammar_(formal_language_theory),8/8/2002,10,,
Grammatical_gender,6/19/2004,44,,
Grand_Duke,5/24/2003,18,,
Grand_River,1/17/2004,10,,
Grape,4/19/2007,37,,
Graphics_Interchange_Format,6/20/2003,10,,
Graphic_design,9/26/2006,10,,
Grateful_Dead,4/2/2003,25,,
Gravitational_constant,2/10/2002,20,,
Gravitational_redshift,12/15/2005,26,,
Gravity,7/23/2004,11,,
Gray_Whale,5/18/2007,15,,
Gray_Wolf,3/16/2005,17,,
Greatest_common_divisor,3/4/2003,15,,
Great_Depression,7/25/2003,10,,
Great_Expectations,12/31/2002,10,,
Great_Lakes,4/26/2007,17,,
Great_Ocean_Road,7/27/2002,10,,
Great_Pyramid_of_Giza,9/18/2002,17,,
Great_Rift_Valley,11/16/2005,10,,
Greece,6/21/2005,13,,
Greek_language,10/26/2005,24,,
Greek_mythology,6/25/2004,22,,
Green,3/1/2007,10,,
Greenhouse_effect,12/5/2006,15,,
Greenpeace,6/21/2005,15,,
Green_Bay_Packers,8/29/2006,13,,
Green_Party,3/18/2002,17,,
Gregory_of_Nazianzus,4/3/2007,10,,
Gregor_Mendel,12/16/2003,10,,
Grenada,11/1/2007,12,,
Grigori_Rasputin,3/21/2005,11,,
Grindcore,6/28/2007,11,,
Grinnell_College,5/1/2007,14,,
Grizzly_bear,3/16/2007,11,,
Gross_domestic_product,11/20/2003,10,,
Group_sex,5/9/2003,11,,
Grover_Cleveland,3/1/2007,12,,
Gro_Harlem_Brundtland,12/10/2007,11,,
Guadeloupe,11/4/2003,10,,
Guam,12/28/2006,16,,
Guangdong,5/24/2003,17,,
Guangzhou,9/27/2003,10,,
Guantanamo_Bay_Naval_Base,6/24/2005,19,,
Guan_Yin,3/15/2007,10,,
Guatemala,5/19/2005,12,,
Guernsey,1/23/2006,11,,
Guerrilla_warfare,1/24/2002,11,,
Guglielmo_Marconi,9/20/2003,18,,
Guinea,4/26/2006,11,,
Guinea_pig,7/18/2002,10,,
Guitar,9/24/2005,11,,
Guitarist,9/10/2004,15,,
Gulag,7/27/2004,10,,
Gun,3/22/2006,10,,
Gunpowder,4/3/2006,11,,
Gunpowder_Plot,11/5/2003,18,,
Gun_politics,3/20/2006,10,,
Gun_safety,7/13/2005,12,,
Gustave_Eiffel,1/9/2003,10,,
Guttural_consonant,1/10/2003,13,,
Guyana,11/12/2005,12,,
Guy_Fawkes,10/9/2004,10,,
Gymnastics,12/5/2006,11,,
Gypsy:_A_Musical_Fable,1/17/2007,10,,
H-bar,2/10/2002,10,,
H._P._Lovecraft,3/15/2007,13,,
Hacker,7/27/2002,18,,
Hacking,9/20/2006,11,,
Hades,11/9/2005,18,,
Hadith,9/3/2006,10,,
Haiku,3/20/2006,11,,
Hair,3/1/2007,13,,
Haiti,3/15/2007,11,,
Halle_Berry,4/24/2006,26,,
Halloween,4/24/2006,12,,
Hall_effect,8/29/2002,11,,
Halogen,3/15/2007,15,,
HAL_9000,9/9/2003,16,,
Hal_Clement,5/22/2003,10,,
Hal_Moore,1/17/2003,12,,
Ham,4/19/2007,10,,
Hamas,3/23/2004,25,,
Hamburg,2/6/2005,12,,
Hamilton,12/5/2006,_Ontario,49,
Hamlet,5/24/2006,13,,
Hammerhead_shark,3/3/2007,11,,
Hammurabi,2/17/2007,12,,
Hamster,1/17/2007,12,,
Handedness,1/22/2003,10,,
Handloading,11/7/2007,19,,
Hangul,8/29/2006,11,,
Hank_Aaron,2/17/2007,21,,
Hannes_Bok,9/26/2006,10,,
Hannibal,3/5/2006,10,,
Hannibal_Hamlin,1/8/2005,13,,
Hannover,8/24/2007,20,,
Hanseatic_League,7/31/2007,11,,
Hans_Christian_Andersen,3/15/2007,11,,
Hanukkah,12/31/2004,10,,
Hanukkah_rituals,12/15/2004,13,,
Han_Dynasty,6/2/2002,75,,
Harappa,11/1/2007,16,,
Harbor,5/18/2007,12,,
Hardcore,8/27/2003,10,,
Hard_disk_drive,7/23/2004,12,,
Harlan_Ellison,3/6/2002,10,,
Harp,8/28/2005,10,,
Harry_Potter_and_the_Order_of_the_Phoenix,6/24/2003,10,,
Harry_Turtledove,1/4/2005,10,,
Harvard_University,4/23/2004,18,,
Haryana,7/23/2004,15,,
Hash,12/22/2001,10,,
Hashish,2/2/2007,11,,
Hasidic_Judaism,3/21/2005,20,,
Haskell_(programming_language),1/28/2006,14,,
Hastings,12/9/2004,15,,
HavenCo,11/17/2001,12,,
Hawaii,7/28/2004,21,,
Hawaiian_language,3/20/2006,10,,
Hayao_Miyazaki,2/2/2007,21,,
HBO,12/22/2005,15,,
Head_of_state,4/13/2003,24,,
Health_science,10/10/2002,10,,
Hearts,12/22/2007,10,,
Heat,7/20/2005,20,,
Heathers,9/12/2005,10,,
Heat_engine,6/16/2003,11,,
Heavy_metal_music,1/21/2006,11,,
Heavy_water,11/9/2005,10,,
Hebrew_alphabet,2/28/2004,16,,
Hebrew_grammar,12/17/2005,10,,
Hebrew_language,3/20/2006,19,,
Hebrew_phonology,7/20/2005,10,,
Hecate,8/28/2005,93,,
Heckler_&_Koch_MP5,1/28/2004,11,,
Hector,3/16/2007,13,,
Heinrich_Hertz,5/18/2007,13,,
Heinrich_Himmler,4/3/2007,12,,
Helen_Keller,12/21/2005,58,,
Helium,3/15/2007,14,,
Hellenic_Greece,10/24/2002,20,,
Hello_world_program,1/17/2003,17,,
Hematite,11/7/2007,10,,
Hemoglobin,11/7/2007,10,,
Hengest,7/9/2004,12,,
Henry_II_of_England,8/15/2002,10,,
Henry_IV_of_France,9/3/2002,10,,
Henry_I_of_England,1/10/2004,10,,
Henry_Kissinger,10/6/2004,12,,
Henry_the_Navigator,12/17/2005,12,,
Henry_VIII_of_England,7/11/2004,15,,
Henry_VII_of_England,3/23/2006,24,,
Hentai,1/23/2006,22,,
Hera,3/3/2007,11,,
Heracles,9/10/2002,10,,
Heraclitus,10/7/2007,23,,
Herb,4/19/2007,17,,
Herbert_Hoover,3/15/2007,24,,
Hercules,2/2/2007,19,,
Hercule_Poirot,4/22/2006,11,,
Herman_Melville,11/9/2005,16,,
Hermes,9/17/2004,12,,
Hermetic_Order_of_the_Golden_Dawn,7/2/2006,49,,
Hern,5/24/2006,10,,
Hero,1/17/2007,11,,
Herodotus,12/5/2004,15,,
Heroin,2/13/2005,13,,
Hertz,11/1/2007,32,,
Heterosexuality,2/13/2004,13,,
Hewlett-Packard,4/11/2004,10,,
Hex,9/12/2005,11,,
Hexadecimal,9/12/2005,24,,
Hezbollah,5/7/2003,35,,
Hi-hat,11/7/2007,21,,
Hiberno-English,5/2/2007,12,,
Hierarchy,1/7/2004,10,,
High-definition_television,1/28/2005,13,,
High-voltage_direct_current,9/13/2003,10,,
Highlander_(franchise),3/3/2007,13,,
High_fidelity,6/25/2004,13,,
High_Mobility_Multipurpose_Wheeled_Vehicle,5/27/2004,15,,
Himachal_Pradesh,5/18/2007,12,,
Hinayana,2/28/2004,12,,
Hindi,2/9/2006,49,,
Hindu,12/21/2005,17,,
Hinduism,4/1/2004,60,,
Hipparchus,7/23/2003,21,,
Hippocrates,6/20/2007,10,,
Hippolyte_Taine,3/22/2003,10,,
Hip_hop_culture,4/14/2003,10,,
Hirohito,2/25/2003,10,,
Hispaniola,12/9/2004,33,,
Historical_materialism,5/24/2006,42,,
Historical_revisionism,1/26/2005,10,,
History_of_Afghanistan,1/1/2002,11,,
History_of_astronomy,6/20/2007,25,,
History_of_Benin,8/16/2002,15,,
History_of_Brazil,4/8/2003,30,,
History_of_Cambodia,10/27/2003,11,,
History_of_Chad,3/14/2007,11,,
History_of_Chile,5/28/2004,22,,
History_of_Christianity,12/12/2004,10,,
History_of_Colombia,1/5/2004,10,,
History_of_computing_hardware,7/20/2005,14,,
History_of_Croatia,9/29/2003,14,,
History_of_Cuba,10/10/2004,17,,
History_of_Djibouti,5/24/2006,10,,
History_of_Ecuador,11/16/2005,10,,
History_of_England,4/5/2007,12,,
History_of_Ethiopia,7/13/2007,10,,
History_of_Europe,8/24/2007,21,,
History_of_film,1/25/2005,16,,
History_of_Finland,12/9/2004,16,,
History_of_France,8/26/2002,11,,
History_of_French_Guiana,3/20/2005,17,,
History_of_geometry,2/9/2002,10,,
History_of_Germany,7/3/2003,13,,
History_of_Gibraltar,11/16/2005,10,,
History_of_Hungary,11/25/2004,14,,
History_of_India,2/13/2005,11,,
History_of_Indonesia,3/1/2007,10,,
History_of_Iraq,2/4/2003,28,,
History_of_Jamaica,3/15/2007,10,,
History_of_Japan,7/5/2003,11,,
History_of_Kuwait,2/3/2003,16,,
History_of_Laos,5/1/2007,10,,
History_of_London,12/10/2003,10,,
History_of_mathematics,1/23/2006,37,,
History_of_physics,6/24/2003,11,,
History_of_Poland,3/23/2004,11,,
History_of_present-day_nations_and_states,2/17/2002,10,,
History_of_Puerto_Rico,6/6/2004,17,,
History_of_science,1/8/2002,12,,
History_of_Scotland,7/29/2004,44,,
History_of_South_Africa_in_the_Apartheid_era,8/6/2002,27,,
History_of_Taiwan,6/26/2003,11,,
History_of_The_Church_of_Jesus_Christ_of_Latter-day_Saints,12/12/2003,10,,
History_of_the_Democratic_Republic_of_the_Congo,1/3/2003,16,,
History_of_the_Dominican_Republic,9/3/2006,14,,
History_of_the_Falkland_Islands,10/2/2007,18,,
History_of_the_graphical_user_interface,9/17/2004,24,,
History_of_the_Internet,3/1/2006,18,,
History_of_the_People's_Republic_of_China_(1949,12/23/2002,11,,
History_of_the_Philippines,12/21/2002,15,,
History_of_the_Soviet_Union_(1985,6/19/2005,26,,
History_of_the_United_Kingdom,12/24/2002,15,,
History_of_the_United_States,12/24/2002,10,,
History_of_Wikipedia,9/9/2007,10,,
History_of_Zimbabwe,2/3/2003,17,,
Hittites,7/12/2007,10,,
HIV,10/8/2005,10,,
Hmong_people,6/20/2002,12,,
Hobart,5/2/2007,15,,
Hockey,11/8/2006,11,,
Hogwarts,8/25/2003,44,,
Holden,11/21/2003,12,,
Holland,12/5/2006,10,,
Holocaust_revisionism,10/28/2002,20,,
Holocene_extinction_event,4/5/2004,10,,
Holy_Grail,9/26/2006,10,,
Holy_Roman_Empire,1/23/2006,16,,
Holy_Spirit,5/30/2003,16,,
Homelessness,8/17/2003,29,,
Homeopathy,2/19/2003,20,,
Homeostasis,5/11/2007,10,,
Homer,11/16/2005,10,,
Homeschooling,7/11/2006,12,,
Home_computer,5/7/2004,15,,
Home_Improvement,8/29/2006,10,,
Home_run,5/1/2007,10,,
Homosexuality_and_Christianity,11/22/2002,19,,
Homo_habilis,11/21/2005,15,,
Honda,3/15/2007,20,,
Honduras,1/19/2005,13,,
Honey,2/9/2006,11,,
Hong_Kong,6/24/2005,13,,
Hoosier_Hysteria,3/15/2007,18,,
Hoover_Dam,6/22/2007,12,,
Hormone,7/11/2006,22,,
Horn_(instrument),11/27/2007,13,,
Horoscope,12/21/2002,12,,
Horror_film,7/20/2005,11,,
Horse,8/26/2003,16,,
Horse_breeding,11/17/2005,13,,
Hostility_towards_America,2/10/2002,11,,
Hotel,6/23/2003,10,,
Houghton,6/1/2002,_Michigan,21,
House,2/28/2004,12,,
House_music,3/16/2005,13,,
House_of_Habsburg,4/3/2007,10,,
House_of_Hohenstaufen,12/26/2005,11,,
House_of_Lords,11/17/2004,31,,
Houston,9/20/2003,_Texas,21,
Houston_Texans,1/23/2006,13,,
Howard_Carter_(archaeologist),4/3/2007,13,,
Howard_Hughes,12/6/2004,10,,
Howitzer,3/1/2007,13,,
HTML,12/2/2001,15,,
Hubris,6/23/2007,10,,
Huey,12/15/2007,_Dewey,_and_Louie,11
Hugh_Hefner,3/1/2007,13,,
Hulk_(comics),1/29/2005,21,,
Hull_classification_symbol,7/1/2004,11,,
Human_cloning,2/13/2004,13,,
Human_evolution,3/11/2004,13,,
Human_leg,3/17/2003,15,,
Human_rights,5/2/2007,11,,
Human_rights_and_the_United_States,12/23/2002,15,,
Human_sexual_behavior,11/21/2005,13,,
Human_skin_color,3/12/2003,11,,
Human_spaceflight,3/5/2003,10,,
Humphrey_Bogart,8/23/2004,26,,
Hungarian_language,11/25/2004,16,,
Hungary,8/5/2006,14,,
Huns,6/6/2002,15,,
Hunter_S._Thompson,2/24/2005,16,,
Hydrocarbon,3/20/2006,11,,
Hydrogen,3/23/2006,11,,
Hydrogen_atom,8/29/2006,10,,
Hydrogen_peroxide,8/28/2005,15,,
Hydrolysis,4/3/2007,10,,
Hydropower,2/2/2007,10,,
Hyena,4/19/2007,10,,
Hyperinflation,1/2/2005,13,,
Hypnosis,11/16/2005,12,,
Hypnotherapy,6/25/2004,20,,
Hypoglycemia,2/5/2005,13,,
Hypothesis,12/10/2007,10,,
IA-32,5/1/2004,31,,
Ian_McKellen,7/6/2004,13,,
Iao_Valley,11/29/2004,13,,
Ibanez,3/1/2006,44,,
IBM,1/23/2006,17,,
IBM_AIX_(operating_system),7/13/2005,14,,
IBM_Personal_Computer,6/6/2003,10,,
Ibn_al-Haytham,4/6/2006,16,,
ICD,3/5/2006,10,,
Iceland,11/9/2005,10,,
Ice_age,4/19/2007,10,,
Ice_Age_(film),4/3/2006,10,,
Ice_hockey,12/21/2005,14,,
Ice_skating,5/18/2007,17,,
Ice_T,4/24/2006,10,,
Ich_bin_ein_Berliner,6/26/2005,20,,
Icon,4/11/2004,17,,
Idaho,4/5/2007,10,,
Idiot,4/19/2007,19,,
Ido,12/20/2001,17,,
Idolatry,3/7/2003,27,,
Idol_worship,3/4/2003,54,,
IEEE_754-1985,4/14/2007,18,,
IEEE_802.11,3/21/2005,12,,
Igneous_rock,12/5/2006,10,,
Iguazu_Falls,9/3/2002,10,,
Illinois,4/19/2007,11,,
Imbolc,2/2/2007,10,,
Immanuel_Kant,7/11/2004,12,,
Immigration_to_the_United_States,1/23/2006,11,,
Immune_system,2/6/2005,12,,
Impact_crater,8/26/2007,11,,
Impeachment,3/9/2006,10,,
Imperialism,3/23/2006,10,,
Impressionism,9/26/2006,16,,
Incandescent_light_bulb,8/5/2002,16,,
Inca_Empire,12/6/2004,16,,
Incest,5/31/2002,13,,
India,3/28/2004,14,,
Indiana,3/1/2007,13,,
Indianapolis_Colts,2/2/2007,10,,
