,,,AmericanSamoa ,2001-01-19T01:12:51Z ,ip:office.bomis.com ,ip:office.bomis.com ,*  ,1
,,,Cathode ,2006-03-29T18:01:23Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:02:30Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:03:49Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:04:46Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:06:08Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:07:55Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Cathode ,2006-03-29T18:08:17Z ,ip:137.112.248.108 ,ip:137.112.248.108 , ,1
,,,Commodore_64 ,2005-10-09T01:39:25Z ,ip:24.70.95.205 ,ip:24.70.95.205 ,/* Other peripherals */  ,1
,,,Commodore_64 ,2005-10-09T03:49:29Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Peripheral units */  ,1
,,,Commodore_64 ,2005-10-09T03:49:50Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Floppy and tape drives */  ,1
,,,Commodore_64 ,2005-10-09T03:50:10Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Serial communications */  ,1
,,,Commodore_64 ,2005-10-09T03:50:28Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Other peripherals */  ,1
,,,Commodore_64 ,2005-10-09T03:51:44Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* BASIC */  ,1
,,,Commodore_64 ,2005-10-09T03:52:06Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Development tools */  ,1
 bulletin boards, and disk magazines */  •1,,Commodore_64 ,2005-10-09T03:52:26Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Type-ins,
,,,Commodore_64 ,2005-10-09T03:57:15Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Specifications */  ,1
,,,Commodore_64 ,2005-10-09T03:57:24Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Internal hardware */  ,1
,,,Commodore_64 ,2005-10-09T03:57:56Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Trivia */  ,1
,,,Commodore_64 ,2005-10-09T03:58:43Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* External links */  ,1
,,,Commodore_64 ,2005-10-09T03:59:25Z ,ip:69.93.41.2 ,ip:69.93.41.2 ,/* Link portals */  ,1
,,,Commodore_64 ,2005-10-09T23:18:40Z ,ip:81.233.232.225 ,ip:81.233.232.225 ,/* Other */  ,1
,,,Cable_car_(railway) ,2004-12-30T01:33:36Z ,Grutness ,117878 ,/* Cities currently operating cable cars */  ,1
,,,Cable_car_(railway) ,2004-12-30T01:34:13Z ,Grutness ,117878 ,/* [[New Zealand]] */  ,1
,,,Cable_car_(railway) ,2004-12-30T01:35:12Z ,Grutness ,117878 ,/* Cities currently operating cable cars */  ,1
,,,Cable_car_(railway) ,2004-12-30T01:43:46Z ,Grutness ,117878 , ,1
 correct some info, add more  •1,,Cable_car_(railway) ,2004-12-30T03:53:30Z ,Cecropia ,35390 ,{{inuse}} fix language/grammar,
,,,Cable_car_(railway) ,2004-12-30T04:31:27Z ,Cecropia ,35390 ,interim save  ,1
,,,Cable_car_(railway) ,2004-12-30T04:33:22Z ,Cecropia ,35390 ,interim save  ,1
,,,Cable_car_(railway) ,2004-12-30T04:50:44Z ,Cecropia ,35390 ,/* History */  ,1
,,,Cable_car_(railway) ,2004-12-30T05:40:33Z ,Cecropia ,35390 ,Advantages and disadvantages  ,1
,,,Cable_car_(railway) ,2004-12-30T05:43:28Z ,Cecropia ,35390 ,/* Disdvantages of cable railways */  ,1
,,,Cable_car_(railway) ,2004-12-30T06:06:26Z ,Cecropia ,35390 ,/* Compared to funicular */ others  ,1
,,,Cable_car_(railway) ,2004-12-30T06:08:18Z ,Cecropia ,35390 ,/* Cities currently operating cable cars */ Wellington moved up to funiculars--this should be in funicular article if not already there.  ,1
 finished  •1,,,Cable_car_(railway) ,2004-12-30T06:09:37Z ,Cecropia ,35390 ,rm {{inuse}},
,,,Cable_car_(railway) ,2004-12-30T06:18:04Z ,Cecropia ,35390 ,/* Disdvantages of cable railways */  ,1
,,,Cable_car_(railway) ,2004-12-30T12:44:52Z ,Chris_j_wood ,82307 ,A few changes; see talk  ,1
,,,Cable_car_(railway) ,2004-12-30T12:59:08Z ,Chris_j_wood ,82307 ,Changes to compared to/funicular; see talk  ,1
,,,Cable_car_(railway) ,2004-12-30T13:00:21Z ,Chris_j_wood ,82307 ,/* Subways and Underground railways */ corrected title capitalisation  ,1
,,,Cable_car_(railway) ,2004-12-30T14:01:27Z ,Chris_j_wood ,82307 , ,1
,,,Cable_car_(railway) ,2004-12-30T14:07:58Z ,Chris_j_wood ,82307 ,/* [[United Kingdom]] */ remove via-redirect links  ,1
,,,Cable_car_(railway) ,2004-12-30T14:12:13Z ,Chris_j_wood ,82307 ,/* Subways and underground railways */ [[Glasgow Subway]]  ,1
,,,Cable_car_(railway) ,2004-12-30T14:29:52Z ,Chris_j_wood ,82307 ,/* Compared to other cable railway systems */  ,1
,,,Cable_car_(railway) ,2004-12-30T15:12:53Z ,Cecropia ,35390 ,/* Operation */ fix redundant wording  ,1
,,,Cable_car_(railway) ,2004-12-30T15:25:50Z ,Chris_j_wood ,82307 ,/* Railroads and railways */  ,1
,,,Cable_car_(railway) ,2004-12-30T22:42:30Z ,Cecropia ,35390 ,/* Funiculars */ difference in concept - cable car and funicular  ,1
,,,December_25 ,2006-12-25T00:44:45Z ,ip:4.168.96.174 ,ip:4.168.96.174 ,/* Births */ added Emmanuel Agassi  ,1
 then he's not notable enough to be in this list  •1,,,December_25 ,2006-12-25T00:53:15Z ,Coelacan ,1407137 ,/* Births */ if this person doesn't have his own article,
,,,December_25 ,2006-12-25T01:44:25Z ,ip:69.241.32.23 ,ip:69.241.32.23 ,Tiger Woods born December 25th 1975  ,1
,,,December_25 ,2006-12-25T01:44:39Z ,West_Brom_4ever ,1473558 ,JS: Reverted edits by [[Special:Contributions/69.241.32.23|69.241.32.23]] to last version by Coelacan  ,1
,,,December_25 ,2006-12-25T03:43:56Z ,BrOnXbOmBr21 ,1010303 ,"/* Births */ adding ""former"" before ""Prime Minister of India"" for Atal Bihari Vajpayee  ",1
,,,December_25 ,2006-12-25T05:19:36Z ,ip:206.59.45.69 ,ip:206.59.45.69 ,/* References */  ,1
,,,December_25 ,2006-12-25T05:20:24Z ,ip:206.59.45.69 ,ip:206.59.45.69 ,/* Holidays and observances */  ,1
,,,December_25 ,2006-12-25T05:21:05Z ,ip:206.59.45.69 ,ip:206.59.45.69 ,/* References */  ,1
,,,December_25 ,2006-12-25T05:21:44Z ,ip:206.59.45.69 ,ip:206.59.45.69 ,/* Holidays and observances */  ,1
,,,December_25 ,2006-12-25T05:22:37Z ,Jim_Douglas ,1952824 ,JS: Reverted edits by [[Special:Contributions/206.59.45.69|206.59.45.69]] to last version by BrOnXbOmBr21  ,1
,,,December_25 ,2006-12-25T05:33:42Z ,ip:81.77.99.66 ,ip:81.77.99.66 , ,1
,,,December_25 ,2006-12-25T05:33:58Z ,AntiVandalBot ,1574574 ,BOT - rv [[Special:Contributions/81.77.99.66|81.77.99.66]] ([[User talk:81.77.99.66|talk]]) to last version by Jim Douglas  ,1
,,,December_25 ,2006-12-25T07:20:30Z ,ip:24.36.148.27 ,ip:24.36.148.27 , ,1
,,,December_25 ,2006-12-25T07:24:45Z ,Fabricationary ,289480 ,rv - Randy Newman's page doesn't say he's dead. Can you provide a source?  ,1
,,,December_25 ,2006-12-25T08:01:23Z ,ip:82.23.199.117 ,ip:82.23.199.117 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T08:15:04Z ,ip:210.210.75.100 ,ip:210.210.75.100 ,/* External links */  ,1
,,,December_25 ,2006-12-25T08:18:45Z ,Fabricationary ,289480 ,rv unrelated (does not provide historical context) link  ,1
,,,December_25 ,2006-12-25T08:27:38Z ,ip:202.63.229.194 ,ip:202.63.229.194 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T08:30:12Z ,ip:24.152.170.58 ,ip:24.152.170.58 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T08:33:01Z ,Opelio ,1601135 , ,1
,,,December_25 ,2006-12-25T08:34:05Z ,Opelio ,1601135 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T08:39:32Z ,ip:24.152.170.58 ,ip:24.152.170.58 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T08:49:12Z ,ip:24.152.170.58 ,ip:24.152.170.58 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T09:08:42Z ,Smickel ,494035 ,/* Births */  ,1
,,,December_25 ,2006-12-25T09:21:16Z ,Opelio ,1601135 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T09:34:46Z ,ip:24.188.69.190 ,ip:24.188.69.190 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T10:14:31Z ,Tadas12 ,1646297 , ,1
,,,December_25 ,2006-12-25T10:16:27Z ,Michaelzanjani ,3101166 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T10:53:30Z ,ip:58.107.43.156 ,ip:58.107.43.156 , ,1
,,,December_25 ,2006-12-25T11:17:45Z ,ChristalPalace ,884608 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T12:21:19Z ,Coelacan ,1407137 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T16:23:39Z ,ip:82.153.35.33 ,ip:82.153.35.33 ,/* Events */  ,1
,,,December_25 ,2006-12-25T16:35:37Z ,ip:71.85.236.158 ,ip:71.85.236.158 ,/* Events */  ,1
,,,December_25 ,2006-12-25T16:42:51Z ,ip:67.67.140.213 ,ip:67.67.140.213 ,"There is no year ""zero""  ",1
,,,December_25 ,2006-12-25T16:45:14Z ,ip:86.17.175.144 ,ip:86.17.175.144 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T17:05:02Z ,Kvermette ,2726835 , ,1
,,,December_25 ,2006-12-25T17:07:42Z ,MikeyChalupa ,246649 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T17:11:44Z ,ip:75.46.70.220 ,ip:75.46.70.220 ,/* Events */  ,1
,,,December_25 ,2006-12-25T17:53:36Z ,Reywas92 ,1233313 ,I can't definitively see it on the talk page. Someone needs to add it with BC/AD and a hidden message. His article says 8-4 BC. This is quite confusing.  ,1
,,,December_25 ,2006-12-25T18:17:40Z ,ip:24.90.53.28 ,ip:24.90.53.28 , ,1
,,,December_25 ,2006-12-25T18:23:56Z ,Fabricationary ,289480 ,rv - already mentioned below.  ,1
,,,December_25 ,2006-12-25T18:41:21Z ,ip:81.145.240.89 ,ip:81.145.240.89 ,/* Events */  ,1
,,,December_25 ,2006-12-25T18:41:39Z ,West_Brom_4ever ,1473558 ,JS: Reverted edits by [[Special:Contributions/81.145.240.89|81.145.240.89]] to last version by Fabricationary  ,1
,,,December_25 ,2006-12-25T19:09:18Z ,Kvermette ,2726835 , ,1
,,,December_25 ,2006-12-25T19:15:51Z ,Fabricationary ,289480 ,rv - already mentioned (twice)  ,1
,,,December_25 ,2006-12-25T19:18:09Z ,ip:4.137.231.200 ,ip:4.137.231.200 ,/* Births */ Steve Wariner added  ,1
,,,December_25 ,2006-12-25T19:24:14Z ,Fabricationary ,289480 ,Adding hidden notes reminding editors not to add the birth of Jesus to events or births.  ,1
,,,December_25 ,2006-12-25T19:42:43Z ,Captain_Kirk ,955254 ,/* Births */  ,1
,,,December_25 ,2006-12-25T19:54:20Z ,Captain_Kirk ,955254 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T21:19:04Z ,ip:81.155.142.140 ,ip:81.155.142.140 ,/* Events */  ,1
,,,December_25 ,2006-12-25T23:13:34Z ,ip:84.69.119.88 ,ip:84.69.119.88 ,/* Deaths */  ,1
,,,December_25 ,2006-12-25T23:44:10Z ,Phyllis1753 ,133993 , ,1
,,,Demon ,2006-03-27T03:51:22Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T03:55:29Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:02:08Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:05:39Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:10:07Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:14:15Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:17:54Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:26:22Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:28:10Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:36:25Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T04:49:43Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T06:10:12Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T07:05:09Z ,ip:209.135.109.15 ,ip:209.135.109.15 , ,1
,,,Demon ,2006-03-27T07:23:45Z ,Alienus ,195268 ,rv OR essay  ,1
,,,Demon ,2006-03-27T07:34:04Z ,Ndru01 ,1152678 , ,1
,,,Demon ,2006-03-27T07:34:52Z ,Swatjester ,751903 ,Reverted edits by [[Special:Contributions/Ndru01|Ndru01]] ([[User_talk:Ndru01|talk]]) to last version by Alienus  ,1
,,,Demon ,2006-03-27T08:10:53Z ,Ndru01 ,1152678 , ,1
 27 March 2006 by Swatjester, oldid 45676867 using [[:en:Wikipedia:Tools/Navigation_popups|popups]]  •1,,Demon ,2006-03-27T08:16:53Z ,Alienus ,195268 ,Revert to revision dated 02:34,
,,,Demon ,2006-03-27T08:19:43Z ,Ndru01 ,1152678 , ,1
,,,Demon ,2006-03-27T08:54:38Z ,Ndru01 ,1152678 , ,1
,,,Demon ,2006-03-27T09:17:16Z ,Ndru01 ,1152678 , ,1
,,,Demon ,2006-03-27T18:22:31Z ,Ndru01 ,1152678 , ,1
,,,Demon ,2006-03-27T18:27:36Z ,Weyes ,157039 ,rv: Please read [[WP:NOR]] and [[WP:NPOV]]  ,1
,,,Demon ,2006-03-27T21:06:04Z ,John ,764861 ,/* In Television and Movies */  ,1
,,,Demon ,2006-03-27T23:49:57Z ,Ndru01 ,1152678 ,/* Demonologies */  ,1
,,,Demon ,2006-03-27T23:53:27Z ,Ndru01 ,1152678 , ,1
,,,Diesel_engine ,2007-01-07T08:58:16Z ,LandersLanding ,3189477 ,/* Reliability */  ,1
,,,Diesel_engine ,2007-01-07T13:05:52Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:30:26Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:36:19Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:38:19Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:44:00Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:45:39Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:48:15Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T13:55:50Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T14:00:17Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T14:06:19Z ,ip:69.236.75.156 ,ip:69.236.75.156 ,/* Diesel applications */  ,1
,,,Diesel_engine ,2007-01-07T17:01:00Z ,Aij ,505353 , ,1
" you would then never think of urging such an attempt.""  •1",,,Diocletian ,2005-11-20T00:59:43Z ,ip:70.82.129.237 ,ip:70.82.129.237 ,"Replaced ""would"" by ""if"" in : ""Would you could see the vegetables planted by my hands at Salona",
,,,Diocletian ,2005-11-20T01:12:15Z ,DDDDDNSDLVSDL ,594576 , ,1
,,,Diocletian ,2005-11-20T01:13:28Z ,Akamad ,292168 ,rv vandalism  ,1
,,,Diocletian ,2005-11-20T01:20:09Z ,XX4 ,594589 , ,1
,,,Diocletian ,2005-11-20T01:23:42Z ,Akamad ,292168 ,rv vandalism  ,1
 it is common in Latin and Romance languages," though archachic to modern English. But it is much closer to what Diocletian actually said than ""if"".  •1",,Diocletian ,2005-11-20T04:15:55Z ,R.D.H._(Ghost_In_The_Machine) ,331825 ,/* Retirement */ Would is the SUBJUNCTIVE tense,
,,,Diocletian ,2005-11-20T06:40:54Z ,R.D.H._(Ghost_In_The_Machine) ,331825 ,/* Diocletian's reforms */ added new paragraph  ,1
,,,Diocletian ,2005-11-20T06:41:18Z ,Kbolino ,152654 ,hyphens -> en dashes (range of dates)  ,1
,,,Diocletian ,2005-11-20T06:46:22Z ,R.D.H._(Ghost_In_The_Machine) ,331825 ,/* Diocletian's reforms */ Readded paragraph  ,1
 let's keep it.  •1,,,Diocletian ,2005-11-20T06:49:15Z ,R.D.H._(Ghost_In_The_Machine) ,331825 ,/* Diocletian's reforms */ An important word,
,,,Diocletian ,2005-11-20T06:50:40Z ,R.D.H._(Ghost_In_The_Machine) ,331825 ,/* Diocletian's reforms */ wording  ,1
 further reading  •1,,,Diocletian ,2005-11-20T09:37:45Z ,Pjamescowie ,7780 ,various edits,
,,,Diocletian ,2005-11-20T13:37:00Z ,Bobblewik ,51235 ,Reduce overlinking. Some people add brackets to full dates for preferences to work. Solitary months and solitary years don't have preferences. This is explained in Manual of style.  ,1
,,,Diocletian ,2005-11-20T18:42:37Z ,ip:71.134.190.39 ,ip:71.134.190.39 ,"/* Background */ changed ""Domitian"" to ""Diocletian"" (wrong emperor)  ",1
,,,Diocletian ,2005-11-20T20:45:47Z ,TypoDotOrg ,496387 ,/* Diocletian's reforms */  ,1
,,,Diocletian ,2005-11-20T21:05:09Z ,ip:24.215.231.146 ,ip:24.215.231.146 , ,1
,,,Diocletian ,2005-11-20T21:27:30Z ,Kungfuadam ,404042 ,grammar  ,1
,,,December_10 ,2007-12-10T01:43:19Z ,Michfan2123 ,1213967 ,/* Deaths */ remove red link  ,1
,,,December_10 ,2007-12-10T01:44:59Z ,Michfan2123 ,1213967 ,/* Births */ remove un-notable  ,1
,,,December_10 ,2007-12-10T01:45:24Z ,ip:213.246.69.201 ,ip:213.246.69.201 ,/* Births */  ,1
,,,December_10 ,2007-12-10T01:51:41Z ,SteppAN ,5083917 ,fixed varvoglis' info  ,1
,,,December_10 ,2007-12-10T03:28:12Z ,Subsailor ,57339 ,/* Births */ Added RDML Grace Hopper  ,1
" my mistake I misread this page's date (previous edit didn't ""take"" for some reason)  •1",,,December_10 ,2007-12-10T03:31:02Z ,Subsailor ,57339 ,/* Births */ removed Grace Hopper,
,,,December_10 ,2007-12-10T05:15:49Z ,ip:24.46.72.35 ,ip:24.46.72.35 ,/* Births */  ,1
,,,December_10 ,2007-12-10T05:21:27Z ,NeilN ,409043 ,Reverted 1 edit by [[Special:Contributions/24.46.72.35|24.46.72.35]]; Rm unlinked. using [[WP:TWINKLE|TW]]  ,1
,,,December_10 ,2007-12-10T08:07:58Z ,ip:62.45.47.134 ,ip:62.45.47.134 ,/* Births */  ,1
,,,December_10 ,2007-12-10T09:40:40Z ,New_World_Man ,639685 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T09:41:38Z ,New_World_Man ,639685 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T09:44:38Z ,ip:58.168.111.182 ,ip:58.168.111.182 ,/* Births */  ,1
,,,December_10 ,2007-12-10T11:39:23Z ,Lycurgus ,92621 , ,1
,,,December_10 ,2007-12-10T11:39:50Z ,Lycurgus ,92621 , ,1
,,,December_10 ,2007-12-10T11:49:14Z ,ip:130.159.248.36 ,ip:130.159.248.36 ,/* Events */ removed birth from events list  ,1
,,,December_10 ,2007-12-10T11:53:51Z ,SixteenBitJorge ,2844933 ,[[WP:UNDO|Undid]] revision 176960914 by [[Special:Contributions/58.168.111.182|58.168.111.182]] ([[User talk:58.168.111.182|talk]])  ,1
,,,December_10 ,2007-12-10T12:27:45Z ,PokeTIJeremy ,701054 ,/* Events */  ,1
,,,December_10 ,2007-12-10T13:27:35Z ,ip:82.6.81.252 ,ip:82.6.81.252 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T13:28:16Z ,ip:82.6.81.252 ,ip:82.6.81.252 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T13:29:07Z ,ip:82.6.81.252 ,ip:82.6.81.252 ,/* Births */  ,1
,,,December_10 ,2007-12-10T13:53:54Z ,ip:74.76.195.187 ,ip:74.76.195.187 , ,1
,,,December_10 ,2007-12-10T14:03:51Z ,ip:167.206.142.66 ,ip:167.206.142.66 ,/* Births */  ,1
,,,December_10 ,2007-12-10T15:22:43Z ,ip:201.223.43.171 ,ip:201.223.43.171 , ,1
,,,December_10 ,2007-12-10T15:37:45Z ,Ukexpat ,70142 ,/* Events */  ,1
,,,December_10 ,2007-12-10T15:39:05Z ,ip:208.108.100.233 ,ip:208.108.100.233 ,Hi  ,1
,,,December_10 ,2007-12-10T15:40:38Z ,PFRSC87 ,5565260 ,/* Events */  ,1
,,,December_10 ,2007-12-10T15:42:37Z ,HagenUK ,2921982 ,Reverted to stable pre-vandalism version.  ,1
,,,December_10 ,2007-12-10T15:53:45Z ,PFRSC87 ,5565260 ,/* Events */  ,1
,,,December_10 ,2007-12-10T16:31:21Z ,ip:204.81.81.29 ,ip:204.81.81.29 ,/* Births */  ,1
,,,December_10 ,2007-12-10T17:17:30Z ,NeilN ,409043 ,Reverted 1 edit by [[Special:Contributions/204.81.81.29|204.81.81.29]]; Rv redlink. using [[WP:TWINKLE|TW]]  ,1
,,,December_10 ,2007-12-10T19:25:30Z ,Ukexpat ,70142 ,/* Events */  ,1
,,,December_10 ,2007-12-10T20:03:09Z ,ip:134.74.150.67 ,ip:134.74.150.67 ,added a birth  ,1
,,,December_10 ,2007-12-10T20:04:23Z ,ip:134.74.150.67 ,ip:134.74.150.67 , ,1
 Great American father.  •1,,,December_10 ,2007-12-10T20:13:31Z ,Gahumbert ,5416747 ,/* Births */ Gabriel Humbert,
,,,December_10 ,2007-12-10T20:21:13Z ,Buttonwillow_mckittrick ,3149305 ,/* Births */ removed red link  ,1
,,,December_10 ,2007-12-10T21:08:00Z ,ip:220.227.77.169 ,ip:220.227.77.169 ,/* Births */  ,1
,,,December_10 ,2007-12-10T21:40:19Z ,NeilN ,409043 ,Reverted 1 edit by [[Special:Contributions/220.227.77.169|220.227.77.169]]; Rv unlinked. using [[WP:TWINKLE|TW]]  ,1
,,,December_10 ,2007-12-10T22:05:45Z ,ip:71.236.73.152 ,ip:71.236.73.152 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T22:07:13Z ,ip:71.236.73.152 ,ip:71.236.73.152 ,/* Births */  ,1
,,,December_10 ,2007-12-10T22:32:38Z ,ip:198.147.38.85 ,ip:198.147.38.85 ,/* Births */  ,1
,,,December_10 ,2007-12-10T22:35:43Z ,ip:198.147.38.85 ,ip:198.147.38.85 ,/* Births */  ,1
,,,December_10 ,2007-12-10T23:08:21Z ,ip:70.161.98.54 ,ip:70.161.98.54 ,/* Events */  ,1
,,,December_10 ,2007-12-10T23:27:09Z ,Jdcooper ,202051 ,rvv  ,1
,,,December_10 ,2007-12-10T23:32:33Z ,Phyllis1753 ,133993 ,/* Births */  ,1
,,,December_10 ,2007-12-10T23:48:50Z ,ip:71.11.216.153 ,ip:71.11.216.153 ,/* Deaths */  ,1
,,,December_10 ,2007-12-10T23:54:32Z ,NeilN ,409043 ,Reverted 1 edit by [[Special:Contributions/71.11.216.153|71.11.216.153]] identified as [[WP:VAND|vandalism]] to last revision by [[User:Phyllis1753|Phyllis1753]]. using [[WP:TWINKLE|TW]]  ,1
,,,Detroit_Red_Wings ,2006-08-24T00:16:24Z ,Resident_Lune ,861068 ,adding championship information to infobox.  ,1
,,,Detroit_Red_Wings ,2006-08-24T00:48:26Z ,ip:71.50.25.141 ,ip:71.50.25.141 ,added retired number  ,1
,,,Detroit_Red_Wings ,2006-08-24T01:04:36Z ,Mu√©ro ,967106 ,Revert to revision 71492675 dated 2006-08-24 00:16:24 by Resident Lune using [[:en:Wikipedia:Tools/Navigation_popups|popups]]  ,1
,,,Detroit_Red_Wings ,2006-08-24T02:47:41Z ,ip:82.71.37.193 ,ip:82.71.37.193 ,/* Current roster */  ,1
,,,Detroit_Red_Wings ,2006-08-24T02:48:23Z ,ip:82.71.37.193 ,ip:82.71.37.193 ,/* Team captains */  ,1
,,,Detroit_Red_Wings ,2006-08-24T02:49:05Z ,ip:82.71.37.193 ,ip:82.71.37.193 , ,1
,,,Detroit_Red_Wings ,2006-08-24T03:10:02Z ,Ccwaters ,152060 ,RV: a newspaper article speculating that lidstrom will be captain doesn't make him captain  ,1
,,,Detroit_Red_Wings ,2006-08-24T06:45:56Z ,ip:68.41.91.122 ,ip:68.41.91.122 ,/* Team captains */  ,1
 see http://www.detnews.com/apps/pbcs.dll/article?AID=/20060824/SPORTS0103/608240430/1128  •1,,,Detroit_Red_Wings ,2006-08-24T08:37:42Z ,MrDolomite ,915088 ,revert edit; sorry he is not captain yet,
,,,Detroit_Red_Wings ,2006-08-24T09:39:31Z ,J-Roc ,1929705 , ,1
,,,Detroit_Red_Wings ,2006-08-24T09:40:35Z ,J-Roc ,1929705 ,/* NHL awards and trophies */  ,1
,,,Detroit_Red_Wings ,2006-08-24T14:11:26Z ,MrDolomite ,915088 ,/* External links */ changed to 2nd level header per [[WP:EL]]  ,1
" instead of an advertisement page with a link that says ""Enter Official Site""  •1",,,Detroit_Red_Wings ,2006-08-24T15:15:51Z ,Mu√©ro ,967106 ,/* External links */ Fixed link to go straight to official site,
,,,Detroit_Red_Wings ,2006-08-24T15:21:37Z ,Resident_Lune ,861068 ,Added paragraph breaks to every 4th title in the infobox for more fluidity.  ,1
,,,Detroit_Red_Wings ,2006-08-24T15:45:11Z ,ip:209.239.21.66 ,ip:209.239.21.66 , ,1
,,,Detroit_Red_Wings ,2006-08-24T15:49:10Z ,ip:209.239.21.66 ,ip:209.239.21.66 , ,1
,,,Detroit_Red_Wings ,2006-08-24T15:50:14Z ,ip:209.239.21.66 ,ip:209.239.21.66 , ,1
,,,Detroit_Red_Wings ,2006-08-24T19:23:27Z ,Mu√©ro ,967106 ,Revert to revision 71610025 dated 2006-08-24 15:21:37 by Resident Lune using [[:en:Wikipedia:Tools/Navigation_popups|popups]]  ,1
,,,Detroit_Red_Wings ,2006-08-24T23:50:31Z ,ip:66.19.24.86 ,ip:66.19.24.86 ,/* Franchise history */  ,1
,,,DC_Comics ,2007-06-10T00:44:18Z ,Ace_ETP ,735222 , ,1
,,,DC_Comics ,2007-06-10T00:45:31Z ,Ace_ETP ,735222 , ,1
,,,DC_Comics ,2007-06-10T00:47:23Z ,Ace_ETP ,735222 , ,1
